3.996748e+002,0.000000e+000
4.001569e+002,8.476577e-002
4.006390e+002,9.047668e-002
4.011211e+002,9.389178e-002
4.016032e+002,9.451202e-002
4.020854e+002,9.279818e-002
4.025675e+002,8.995036e-002
4.030496e+002,8.731526e-002
4.035317e+002,8.575655e-002
4.040138e+002,8.539008e-002
4.044959e+002,8.577746e-002
4.049781e+002,8.624320e-002
4.054602e+002,8.632755e-002
4.059423e+002,8.604729e-002
4.064244e+002,8.589111e-002
4.069065e+002,8.640683e-002
4.073886e+002,8.786970e-002
4.078708e+002,9.006560e-002
4.083529e+002,9.239937e-002
4.088350e+002,9.412670e-002
4.093171e+002,9.478046e-002
4.097992e+002,9.436665e-002
4.102813e+002,9.339439e-002
4.107635e+002,9.250272e-002
4.112456e+002,9.214826e-002
4.117277e+002,9.236855e-002
4.122098e+002,9.282776e-002
4.126919e+002,9.299048e-002
4.131740e+002,9.245463e-002
4.136562e+002,9.118536e-002
4.141383e+002,8.956303e-002
4.146204e+002,8.814754e-002
4.151025e+002,8.741753e-002
4.155846e+002,8.761613e-002
4.160667e+002,8.873256e-002
4.165489e+002,9.059295e-002
4.170310e+002,9.293638e-002
4.175131e+002,9.549534e-002
4.179952e+002,9.797753e-002
4.184773e+002,1.000786e-001
4.189594e+002,1.015183e-001
4.194416e+002,1.021134e-001
4.199237e+002,1.018939e-001
4.204058e+002,1.011102e-001
4.208879e+002,1.002046e-001
4.213700e+002,9.965280e-002
4.218521e+002,9.987321e-002
4.223343e+002,1.010941e-001
4.228164e+002,1.032434e-001
4.232985e+002,1.059187e-001
4.237806e+002,1.084683e-001
4.242627e+002,1.102778e-001
4.247448e+002,1.109504e-001
4.252270e+002,1.105023e-001
4.257091e+002,1.092825e-001
4.261912e+002,1.077883e-001
4.266733e+002,1.064265e-001
4.271554e+002,1.054033e-001
4.276375e+002,1.047284e-001
4.281197e+002,1.042869e-001
4.286018e+002,1.039736e-001
4.290839e+002,1.037690e-001
4.295660e+002,1.037547e-001
4.300481e+002,1.040561e-001
4.305302e+002,1.047431e-001
4.310124e+002,1.057624e-001
4.314945e+002,1.069334e-001
4.319766e+002,1.080168e-001
4.324587e+002,1.088258e-001
4.329408e+002,1.092841e-001
4.334229e+002,1.094485e-001
4.339051e+002,1.094507e-001
4.343872e+002,1.094366e-001
4.348693e+002,1.094995e-001
4.353514e+002,1.096658e-001
4.358335e+002,1.099050e-001
4.363156e+002,1.101592e-001
4.367978e+002,1.103636e-001
4.372799e+002,1.104601e-001
4.377620e+002,1.103956e-001
4.382441e+002,1.101104e-001
4.387262e+002,1.095622e-001
4.392083e+002,1.087507e-001
4.396905e+002,1.077537e-001
4.401726e+002,1.067251e-001
4.406547e+002,1.058692e-001
4.411368e+002,1.053841e-001
4.416189e+002,1.053733e-001
4.421010e+002,1.058186e-001
4.425832e+002,1.065866e-001
4.430653e+002,1.074979e-001
4.435474e+002,1.083867e-001
4.440295e+002,1.091634e-001
4.445116e+002,1.098172e-001
4.449937e+002,1.103787e-001
4.454759e+002,1.108714e-001
4.459580e+002,1.112827e-001
4.464401e+002,1.115696e-001
4.469222e+002,1.116970e-001
4.474043e+002,1.116757e-001
4.478864e+002,1.115794e-001
4.483686e+002,1.115134e-001
4.488507e+002,1.115700e-001
4.493328e+002,1.117756e-001
4.498149e+002,1.120810e-001
4.502970e+002,1.123810e-001
4.507791e+002,1.125693e-001
4.512613e+002,1.125955e-001
4.517434e+002,1.124829e-001
4.522255e+002,1.123137e-001
4.527076e+002,1.121776e-001
4.531897e+002,1.121142e-001
4.536718e+002,1.120897e-001
4.541540e+002,1.120220e-001
4.546361e+002,1.118336e-001
4.551182e+002,1.115026e-001
4.556003e+002,1.110871e-001
4.560824e+002,1.107125e-001
4.565645e+002,1.105089e-001
4.570467e+002,1.105537e-001
4.575288e+002,1.108100e-001
4.580109e+002,1.111469e-001
4.584930e+002,1.114075e-001
4.589751e+002,1.115052e-001
4.594572e+002,1.114534e-001
4.599394e+002,1.113399e-001
4.604215e+002,1.112598e-001
4.609036e+002,1.112636e-001
4.613857e+002,1.113272e-001
4.618678e+002,1.113675e-001
4.623499e+002,1.112853e-001
4.628321e+002,1.110331e-001
4.633142e+002,1.106532e-001
4.637963e+002,1.102720e-001
4.642784e+002,1.100453e-001
4.647606e+002,1.100931e-001
4.652427e+002,1.104612e-001
4.657248e+002,1.110980e-001
4.662069e+002,1.118755e-001
4.666890e+002,1.126221e-001
4.671711e+002,1.131909e-001
4.676533e+002,1.134816e-001
4.681354e+002,1.134610e-001
4.686175e+002,1.131541e-001
4.690996e+002,1.126319e-001
4.695817e+002,1.120001e-001
4.700638e+002,1.113843e-001
4.705460e+002,1.109333e-001
4.710281e+002,1.107799e-001
4.715102e+002,1.109977e-001
4.719923e+002,1.115631e-001
4.724744e+002,1.123450e-001
4.729565e+002,1.131372e-001
4.734387e+002,1.137299e-001
4.739208e+002,1.140028e-001
4.744029e+002,1.139413e-001
4.748850e+002,1.136296e-001
4.753671e+002,1.131891e-001
4.758492e+002,1.127334e-001
